Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,position.latitude,position.longitude,position.altitude
1660222014.4716134,1073,1660222014,471187114,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222014.5735312,1074,1660222014,572499036,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222014.6727893,1075,1660222014,672094106,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222014.7722547,1076,1660222014,771281003,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222014.8716364,1077,1660222014,870975971,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222014.9748533,1078,1660222014,973896026,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222015.0722313,1079,1660222015,71935892,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222015.1750827,1080,1660222015,173810005,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222015.2729313,1081,1660222015,272197008,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222015.3717937,1082,1660222015,371500968,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222015.473319,1083,1660222015,472377061,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222015.5705578,1084,1660222015,570015907,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222015.6708407,1085,1660222015,670151948,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222015.7709858,1086,1660222015,770760059,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222015.873069,1087,1660222015,872199058,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222015.973226,1088,1660222015,972819089,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222016.0725508,1089,1660222016,72180986,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222016.1714537,1090,1660222016,170609951,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222016.272114,1091,1660222016,271441936,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222016.371774,1092,1660222016,371407985,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222016.4718418,1093,1660222016,470988988,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222016.5742123,1094,1660222016,573959112,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222016.6722224,1095,1660222016,670855998,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222016.7715976,1096,1660222016,770915985,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222016.8729773,1097,1660222016,872198104,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222016.974075,1098,1660222016,973557949,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222017.0710046,1099,1660222017,70723056,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222017.1720624,1100,1660222017,171246051,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222017.2732654,1101,1660222017,272224903,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222017.374662,1102,1660222017,374378919,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222017.472371,1103,1660222017,471807003,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222017.573796,1104,1660222017,573487997,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222017.6718953,1105,1660222017,670840024,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222017.7755196,1106,1660222017,774746894,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222017.8738112,1107,1660222017,872944116,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222017.9709916,1108,1660222017,970312118,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222018.0715635,1109,1660222018,70782899,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222018.173204,1110,1660222018,171807050,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222018.2702868,1111,1660222018,269649982,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222018.3721902,1112,1660222018,371088981,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222018.4732664,1113,1660222018,472551107,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222018.589228,1114,1660222018,588061094,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222018.6766605,1115,1660222018,675862073,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222018.775033,1116,1660222018,774388074,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222018.8721652,1117,1660222018,871346950,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222018.9734464,1118,1660222018,972862005,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222019.0726154,1119,1660222019,72278022,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222019.1744096,1120,1660222019,172399997,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222019.2739406,1121,1660222019,272325992,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222019.3723302,1122,1660222019,371521949,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222019.4724913,1123,1660222019,471358060,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222019.5767448,1124,1660222019,576234102,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222019.6725025,1125,1660222019,671685934,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222019.7730975,1126,1660222019,772386074,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222019.8716214,1127,1660222019,871195077,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222019.975085,1128,1660222019,974247932,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222020.0723588,1129,1660222020,72031974,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222020.1736894,1130,1660222020,172569990,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222020.2737548,1131,1660222020,273344039,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222020.3721662,1132,1660222020,371628046,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222020.4726353,1133,1660222020,471693038,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222020.5721989,1134,1660222020,571832895,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222020.6716483,1135,1660222020,671015024,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222020.776327,1136,1660222020,775624036,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222020.8725317,1137,1660222020,872201919,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222020.9749303,1138,1660222020,974389076,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222021.07124,1139,1660222021,70909023,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222021.1725657,1140,1660222021,171530961,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222021.2726562,1141,1660222021,272315979,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222021.3718643,1142,1660222021,371541023,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222021.475517,1143,1660222021,474983930,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222021.5723724,1144,1660222021,571818113,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222021.6710846,1145,1660222021,670675039,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222021.7722924,1146,1660222021,771744012,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222021.874566,1147,1660222021,874165058,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222021.9722946,1148,1660222021,971787929,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222022.075302,1149,1660222022,74719905,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222022.1775174,1150,1660222022,177129983,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222022.271884,1151,1660222022,271606922,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222022.3731768,1152,1660222022,372586965,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222022.4723978,1153,1660222022,471859931,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222022.5720732,1154,1660222022,571600914,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222022.671845,1155,1660222022,670856952,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222022.7713795,1156,1660222022,770580053,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222022.8699942,1157,1660222022,869600057,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222022.973286,1158,1660222022,972644090,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222023.072548,1159,1660222023,71585893,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222023.174604,1160,1660222023,173823118,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222023.2738767,1161,1660222023,273112058,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222023.3821738,1162,1660222023,380937099,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222023.4734757,1163,1660222023,471985101,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222023.5714896,1164,1660222023,571216106,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222023.672383,1165,1660222023,671710968,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222023.7757466,1166,1660222023,772085905,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222023.8728213,1167,1660222023,872028112,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222023.9734921,1168,1660222023,972090005,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222024.0745823,1169,1660222024,74078083,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222024.1727443,1170,1660222024,171910047,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222024.2737918,1171,1660222024,272872924,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222024.3714163,1172,1660222024,369893074,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222024.4733558,1173,1660222024,472104072,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222024.5741012,1174,1660222024,573111057,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222024.6746895,1175,1660222024,673513889,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222024.773584,1176,1660222024,772339105,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222024.8713458,1177,1660222024,870477914,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222024.9725344,1178,1660222024,972014904,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222025.0769408,1179,1660222025,76535940,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222025.1717474,1180,1660222025,171022891,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222025.2812753,1181,1660222025,279618978,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222025.3730419,1182,1660222025,372765064,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222025.475695,1183,1660222025,475198030,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222025.577159,1184,1660222025,576349020,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222025.6708233,1185,1660222025,670188903,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222025.771253,1186,1660222025,770467042,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222025.8730495,1187,1660222025,872234106,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222025.9697247,1188,1660222025,969341039,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222026.071518,1189,1660222026,71041107,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222026.1726177,1190,1660222026,171983957,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222026.278327,1191,1660222026,277801036,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222026.371643,1192,1660222026,371350049,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222026.4713428,1193,1660222026,470860958,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222026.5703223,1194,1660222026,569895982,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222026.6737466,1195,1660222026,672877073,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222026.7716942,1196,1660222026,770967006,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222026.8715408,1197,1660222026,870575904,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222026.973327,1198,1660222026,972582101,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222027.0734613,1199,1660222027,72988033,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222027.1706629,1200,1660222027,170126914,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222027.2723484,1201,1660222027,270859956,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222027.3770301,1202,1660222027,376769065,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222027.4707525,1203,1660222027,469947099,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222027.5709152,1204,1660222027,570313930,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222027.6714115,1205,1660222027,670852899,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222027.7720292,1206,1660222027,771395921,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222027.875996,1207,1660222027,875330924,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222027.971835,1208,1660222027,971421957,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222028.0729587,1209,1660222028,72514057,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222028.1716764,1210,1660222028,170783996,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222028.2714255,1211,1660222028,270129919,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222028.3700993,1212,1660222028,369739055,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222028.4731245,1213,1660222028,472244977,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222028.571384,1214,1660222028,571094036,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222028.671876,1215,1660222028,670931100,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222028.7728531,1216,1660222028,772180080,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222028.8707922,1217,1660222028,870116949,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222028.9725032,1218,1660222028,971803903,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222029.0729897,1219,1660222029,72673082,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222029.1720703,1220,1660222029,170994997,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222029.2731323,1221,1660222029,272558927,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222029.3709493,1222,1660222029,370626926,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222029.4730968,1223,1660222029,472110986,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222029.5754855,1224,1660222029,575089931,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222029.670918,1225,1660222029,670073032,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222029.771443,1226,1660222029,770883083,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222029.8721216,1227,1660222029,870919942,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222029.9722915,1228,1660222029,971453905,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222030.0716586,1229,1660222030,71124076,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222030.1705596,1230,1660222030,169570922,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222030.2729266,1231,1660222030,271728038,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222030.372395,1232,1660222030,371536016,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222030.4742346,1233,1660222030,473227024,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222030.5720062,1234,1660222030,571721076,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222030.6758027,1235,1660222030,674056053,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222030.7710087,1236,1660222030,770562887,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222030.8725128,1237,1660222030,871773004,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222030.9733467,1238,1660222030,972609996,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222031.0716906,1239,1660222031,71472883,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222031.1733239,1240,1660222031,172489881,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222031.2730193,1241,1660222031,271877050,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222031.370668,1242,1660222031,370400905,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222031.473762,1243,1660222031,471600055,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222031.5786116,1244,1660222031,578308105,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222031.6715772,1245,1660222031,670805931,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222031.7715225,1246,1660222031,770920991,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222031.8722079,1247,1660222031,871020078,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222031.971414,1248,1660222031,970861911,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222032.071765,1249,1660222032,70949077,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222032.1734638,1250,1660222032,172540903,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222032.2766833,1251,1660222032,273123025,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222032.3710983,1252,1660222032,370712041,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222032.4723942,1253,1660222032,471714019,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222032.570562,1254,1660222032,570274114,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222032.673165,1255,1660222032,671282052,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222032.772225,1256,1660222032,771605968,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222032.8717349,1257,1660222032,870831012,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222032.9741418,1258,1660222032,973073005,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222033.0826795,1259,1660222033,80858945,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222033.1716068,1260,1660222033,171205043,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222033.270234,1261,1660222033,269726037,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222033.3751326,1262,1660222033,374866008,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222033.4715517,1263,1660222033,470689058,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222033.5713592,1264,1660222033,571100950,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222033.6717417,1265,1660222033,670959949,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222033.7714717,1266,1660222033,770793914,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222033.872605,1267,1660222033,871429920,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222033.971006,1268,1660222033,970618963,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222034.0719457,1269,1660222034,70327043,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222034.1733963,1270,1660222034,171945095,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222034.2718296,1271,1660222034,270793914,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222034.3715596,1272,1660222034,371265888,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222034.4730418,1273,1660222034,471839904,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222034.5760877,1274,1660222034,575843095,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222034.6721568,1275,1660222034,671185970,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222034.770445,1276,1660222034,769977092,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222034.8718512,1277,1660222034,870271921,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222034.97143,1278,1660222034,970873117,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222035.0710204,1279,1660222035,70627927,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222035.1714098,1280,1660222035,170773983,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222035.2717373,1281,1660222035,270869016,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222035.3705842,1282,1660222035,370310068,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222035.4719508,1283,1660222035,471395015,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222035.5716455,1284,1660222035,571306943,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222035.6718063,1285,1660222035,671082973,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222035.7722304,1286,1660222035,771475076,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222035.8711505,1287,1660222035,869894027,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222035.97124,1288,1660222035,970841884,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222036.0720718,1289,1660222036,71443080,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222036.1705644,1290,1660222036,169934988,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222036.2714012,1291,1660222036,270734071,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222036.3702044,1292,1660222036,369940042,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222036.4721007,1293,1660222036,471489906,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222036.5700128,1294,1660222036,569736003,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222036.672366,1295,1660222036,671858072,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222036.7763736,1296,1660222036,775522947,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222036.8744307,1297,1660222036,873511075,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222036.971706,1298,1660222036,971303939,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222037.0712063,1299,1660222037,70605993,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222037.1719172,1300,1660222037,171156883,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222037.276265,1301,1660222037,274647951,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222037.371644,1302,1660222037,371377944,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222037.4712763,1303,1660222037,470704078,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222037.5704873,1304,1660222037,570142030,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222037.671428,1305,1660222037,670645952,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222037.771143,1306,1660222037,770262956,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222037.8743658,1307,1660222037,873675107,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222037.9717417,1308,1660222037,971383094,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222038.0704205,1309,1660222038,69593906,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222038.1737528,1310,1660222038,171134948,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222038.2716918,1311,1660222038,270840883,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222038.3782356,1312,1660222038,377357959,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222038.4725795,1313,1660222038,471580028,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222038.5702174,1314,1660222038,569993972,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222038.674813,1315,1660222038,673137903,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222038.7703495,1316,1660222038,769969940,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222038.871118,1317,1660222038,870630025,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222038.9712741,1318,1660222038,970479011,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222039.072608,1319,1660222039,72088003,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222039.1720252,1320,1660222039,171421051,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222039.2739542,1321,1660222039,273145914,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222039.3711338,1322,1660222039,370840072,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222039.4728565,1323,1660222039,471982002,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222039.570362,1324,1660222039,570171117,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222039.6708407,1325,1660222039,670021057,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222039.771131,1326,1660222039,770386934,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222039.872276,1327,1660222039,871895074,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222039.9722874,1328,1660222039,971348047,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222040.0706103,1329,1660222040,69740056,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222040.1716695,1330,1660222040,171132087,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222040.2773938,1331,1660222040,277045011,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222040.3716445,1332,1660222040,370687007,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222040.4711988,1333,1660222040,470397949,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222040.5707085,1334,1660222040,570326089,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222040.6720555,1335,1660222040,670917034,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222040.771081,1336,1660222040,770410060,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222040.8726645,1337,1660222040,870775938,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222040.9711955,1338,1660222040,970300912,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222041.071127,1339,1660222041,70621013,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222041.17273,1340,1660222041,171092033,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222041.2723298,1341,1660222041,271594047,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222041.3700764,1342,1660222041,369791030,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222041.4718976,1343,1660222041,471133947,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222041.5732963,1344,1660222041,572961091,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222041.6738594,1345,1660222041,673082113,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222041.770558,1346,1660222041,769869089,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222041.8706112,1347,1660222041,869946956,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222041.9703677,1348,1660222041,969944000,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222042.0732033,1349,1660222042,72453975,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222042.171572,1350,1660222042,170757055,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222042.2705374,1351,1660222042,270226001,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222042.3712933,1352,1660222042,370855093,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222042.4718463,1353,1660222042,470868110,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222042.5724125,1354,1660222042,571398019,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222042.672937,1355,1660222042,671854972,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222042.7705965,1356,1660222042,769797086,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222042.8724623,1357,1660222042,871153116,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222042.9726074,1358,1660222042,971576929,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222043.0723267,1359,1660222043,71230888,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222043.1709504,1360,1660222043,170315980,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222043.2754743,1361,1660222043,275175094,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222043.371192,1362,1660222043,370935916,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222043.4767814,1363,1660222043,475017070,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222043.570485,1364,1660222043,569793939,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222043.6717727,1365,1660222043,670701980,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222043.7728298,1366,1660222043,771599054,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222043.8715394,1367,1660222043,870202064,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222043.970559,1368,1660222043,969829082,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222044.071196,1369,1660222044,70487976,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222044.1715496,1370,1660222044,170134067,,-2.1211356453528936,-2.0610576047509426,-1.0
