Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,lat,lon,x,y
1660221982.1667023,64,1660221982,165411949,,59.3000014841335,18.731093558678708,1.0,0.0
1660221983.1680894,65,1660221983,167289018,,59.300001774874545,18.73109017199249,1.0,0.0
1660221984.1754885,66,1660221984,173552989,,59.29999612792875,18.731070417494266,1.0,0.0
1660221985.1654055,67,1660221985,164855957,,59.299992616940486,18.731055463309758,1.0,0.0
1660221986.1704192,68,1660221986,168242931,,59.29999683414229,18.73106657223775,1.0,0.0
1660221987.1698527,69,1660221987,168987035,,59.29999894479066,18.73107374318397,1.0,0.0
1660221988.1675873,70,1660221988,166212081,,59.29999968283815,18.731069729313276,1.0,0.0
1660221989.1693566,71,1660221989,167951107,,59.300004629918604,18.731087970667886,1.0,0.0
1660221990.1677089,72,1660221990,166466951,,59.30000481945502,18.73107977926054,1.0,0.0
1660221991.1705687,73,1660221991,168538093,,59.3000109856065,18.731089496634695,1.0,0.0
1660221992.1643777,74,1660221992,163978099,,59.30000700025927,18.731076294790228,1.0,0.0
1660221993.1778202,75,1660221993,176573038,,59.30000501569318,18.731081147470377,1.0,0.0
1660221994.169125,76,1660221994,168014049,,59.30000561789342,18.73109108150402,1.0,0.0
1660221995.1745663,77,1660221995,173187971,,59.30000581374248,18.73109525179791,1.0,0.0
1660221996.165469,78,1660221996,165033102,,59.30000847320413,18.73110214929079,1.0,0.0
1660221997.166328,79,1660221997,164752960,,59.30000990308879,18.731106277295794,1.0,0.0
1660221998.1665626,80,1660221998,165780067,,59.30001064888008,18.731108587968265,1.0,0.0
1660221999.1732535,81,1660221999,170416116,,59.300010901320654,18.731112271620646,1.0,0.0
1660222000.167704,82,1660222000,167099952,,59.30000716095512,18.731105577465314,1.0,0.0
1660222001.1763759,83,1660222001,173103094,,59.30000617740233,18.73109257049248,1.0,0.0
1660222002.1662228,84,1660222002,165163040,,59.30000807537669,18.73109031792933,1.0,0.0
1660222003.173149,85,1660222003,171353101,,59.30000904558192,18.731087920778464,1.0,0.0
1660222004.1687398,86,1660222004,166850090,,59.30000848603035,18.73109473823979,1.0,0.0
1660222005.1710832,87,1660222005,169591903,,59.30000913994547,18.731104119630572,1.0,0.0
1660222006.1783779,88,1660222006,177922010,,59.30001018315335,18.731104573863718,1.0,0.0
1660222007.1759012,89,1660222007,175210952,,59.30001256346386,18.731115108870313,1.0,0.0
1660222008.176553,90,1660222008,175158023,,59.30001570541975,18.73113004589345,1.0,0.0
1660222009.166572,91,1660222009,165602922,,59.30001553747332,18.731110779858454,1.0,0.0
1660222010.174434,92,1660222010,172197103,,59.30001643952169,18.731113254590355,1.0,0.0
1660222011.1722882,93,1660222011,171226978,,59.300017538053616,18.73112221866029,1.0,0.0
1660222012.169341,94,1660222012,168382883,,59.30001997471166,18.73113327676674,1.0,0.0
1660222013.1710324,95,1660222013,169692039,,59.300022817908236,18.731148945489963,1.0,0.0
1660222014.165871,96,1660222014,165457010,,59.30002496798334,18.731166164711,1.0,0.0
1660222015.1692188,97,1660222015,168407917,,59.30002599024924,18.731175949823182,1.0,0.0
1660222016.1794937,98,1660222016,178229093,,59.30002707479206,18.731191079237988,1.0,0.0
1660222017.1690073,99,1660222017,166475057,,59.30002744525157,18.731200187617333,1.0,0.0
1660222018.1700482,100,1660222018,166551113,,59.30002477559628,18.731178295203563,1.0,0.0
1660222019.1764565,101,1660222019,175570964,,59.300022890767174,18.731151234840354,1.0,0.0
1660222020.1668134,102,1660222020,165925979,,59.3000268767011,18.73116346655206,1.0,0.0
1660222021.1708653,103,1660222021,169512033,,59.300027574638044,18.73116562250118,1.0,0.0
1660222022.1656618,104,1660222022,165056943,,59.300029865732505,18.731185128215202,1.0,0.0
1660222023.1671705,105,1660222023,166265964,,59.30002995323278,18.731183187390798,1.0,0.0
1660222024.169145,106,1660222024,166642904,,59.30002969871436,18.731177485896637,1.0,0.0
1660222025.1667802,107,1660222025,165965080,,59.3000336897983,18.731198740856826,1.0,0.0
1660222026.1681085,108,1660222026,166256904,,59.30003237925077,18.731192477805507,1.0,0.0
1660222027.1690373,109,1660222027,167845010,,59.30003185919193,18.731208749955158,1.0,0.0
1660222028.1689732,110,1660222028,167368888,,59.30003234095143,18.731216395344745,1.0,0.0
1660222029.1661217,111,1660222029,165384054,,59.30003214251349,18.73122226359783,1.0,0.0
1660222030.166569,112,1660222030,165875911,,59.30003353628423,18.731238829898984,1.0,0.0
1660222031.1721473,113,1660222031,170531034,,59.300037550834475,18.731250553855716,1.0,0.0
1660222032.175487,114,1660222032,174530982,,59.30003945717165,18.73125794679231,1.0,0.0
1660222033.1825051,115,1660222033,181708097,,59.300039255100174,18.731246011959115,1.0,0.0
1660222034.166558,116,1660222034,166003942,,59.300040222159446,18.731252003104146,1.0,0.0
1660222035.1693554,117,1660222035,168088912,,59.300038957584526,18.73126000571301,1.0,0.0
1660222036.1714404,118,1660222036,171087980,,59.300038072352656,18.731262532366145,1.0,0.0
1660222037.1705015,119,1660222037,168680906,,59.30004045301968,18.731264265581217,1.0,0.0
1660222038.1738214,120,1660222038,172815084,,59.30003929157801,18.73127051313861,1.0,0.0
1660222039.1626678,121,1660222039,162194013,,59.300039812300284,18.731284673502387,1.0,0.0
1660222040.1948159,122,1660222040,193550109,,59.30003813269923,18.731288163976387,0.9999034291174312,0.0031060847254248867
1660222041.1937542,123,1660222041,192615032,,59.30003726498618,18.731289822094027,0.9992099359112339,-0.005376555325235147
1660222042.1843743,124,1660222042,182284116,,59.30003713958719,18.73128991517399,0.9960142621687602,-0.02280098403745593
1660222043.1778767,125,1660222043,177551031,,59.30003353463859,18.731308070900468,0.9900264039433482,-0.04575312749210391
1660222044.189889,126,1660222044,188796043,,59.3000341282174,18.731301582783658,0.9805574413377173,-0.07342227911940954
1660222045.1883376,127,1660222045,186913967,,59.30003366777484,18.731288888765903,0.9688218365536548,-0.10305712260210848
1660222046.1885235,128,1660222046,186283111,,59.30003315175662,18.731277588351986,0.9557092748720687,-0.13328639413154814
1660222047.1754293,129,1660222047,174391031,,59.30003380578217,18.731273425747077,0.9419087229596473,-0.1632966673719522
1660222048.1750667,130,1660222048,174727916,,59.30003304976774,18.731289488947823,0.9278963983838682,-0.19262193574636344
1660222049.177548,131,1660222049,176839113,,59.300028217669784,18.73132037313303,0.9135815832259118,-0.22134280493888792
1660222050.1874993,132,1660222050,186057090,,59.30002561580271,18.731340358384614,0.89918903748938,-0.24927762395376957
1660222051.1982107,133,1660222051,196535110,,59.30002320236924,18.731368336095784,0.8852200243543404,-0.27605138675693397
1660222052.2068856,134,1660222052,205682992,,59.3000224166742,18.731384708511882,0.872258844936456,-0.3012401133105901
1660222053.178404,135,1660222053,177510023,,59.300023321802804,18.73139253579643,0.8603656220608362,-0.32482858504201034
1660222054.1932886,136,1660222054,192357063,,59.30002465142501,18.731398389526134,0.8492767615729164,-0.3470645790298127
1660222055.1999128,137,1660222055,198369026,,59.30002388017662,18.731423501357767,0.8388091605980771,-0.36813322940764426
1660222056.192043,138,1660222056,191102027,,59.30002449165964,18.731428756041055,0.829446358008333,-0.3876567190841034
1660222057.1821554,139,1660222057,181531906,,59.30002437868936,18.731440293168134,0.8210135846004377,-0.4058023856276891
1660222058.1936119,140,1660222058,192825078,,59.30002450522988,18.73144890883259,0.8135194757898868,-0.42257918666190525
1660222059.1766517,141,1660222059,175713062,,59.300025643951415,18.73146694172692,0.8068986006359787,-0.43805965585372
1660222060.1760206,142,1660222060,175050973,,59.30002790528256,18.73147571404479,0.8011164780983587,-0.45228716348284154
1660222061.197128,143,1660222061,196239948,,59.300028055681075,18.731472484210713,0.7959437331932948,-0.465494178809585
1660222062.1956627,144,1660222062,194448947,,59.300028103741944,18.731480049521792,0.7911634247041663,-0.47791006027035604
1660222063.1772335,145,1660222063,176752090,,59.300027984580744,18.731473306867883,0.7867036223415254,-0.4896250122172175
1660222064.1781857,146,1660222064,177333116,,59.30003051169717,18.73149986309386,0.7824409016398508,-0.5007797338873269
1660222065.2040489,147,1660222065,202261924,,59.30002823110918,18.731472831158158,0.778443791969798,-0.5113249980956711
1660222066.1922026,148,1660222066,191246986,,59.30002281555534,18.731416899343913,0.7745340742567738,-0.521453661168362
1660222067.1723912,149,1660222067,172103881,,59.30002372372647,18.731411412117723,0.7702760419791298,-0.5316012858045589
1660222068.1940787,150,1660222068,192303895,,59.30002435310939,18.73141280868026,0.7657880677195792,-0.5416578567288688
1660222069.2017777,151,1660222069,199789047,,59.30002660873024,18.731420487379182,0.7611954672314136,-0.551514447842068
1660222070.1774092,152,1660222070,176428079,,59.3000294351812,18.731425539264706,0.7560433640491442,-0.5615829181411399
1660222071.1870487,153,1660222071,185780048,,59.300030886055346,18.731433124521118,0.7509329789098889,-0.5713356016922064
1660222072.178815,154,1660222072,178391933,,59.30002787347758,18.731447349113523,0.7458626438974292,-0.580785778788872
1660222073.1881046,155,1660222073,187118053,,59.300027535362226,18.731458810782897,0.7409588305513756,-0.5898375914941645
1660222074.1829731,156,1660222074,181647062,,59.30002690583286,18.73148549070652,0.7362761682788277,-0.598457241654492
1660222075.1948276,157,1660222075,191689968,,59.3000278530045,18.73147308674106,0.7317741479244927,-0.6066912708548774
1660222076.192709,158,1660222076,191423892,,59.300028768823765,18.731482811918795,0.7272405059810758,-0.6147295203288542
1660222077.1796865,159,1660222077,178205966,,59.300028887469296,18.731458895932633,0.7229113681410145,-0.6223843730343966
1660222078.1986964,160,1660222078,197297096,,59.3000325321442,18.731478441167383,0.7187750537651975,-0.6296761899891787
1660222079.1727257,161,1660222079,172163009,,59.30004160430403,18.731505975177015,0.7148667875624527,-0.6365857124042755
1660222080.1894643,162,1660222080,189004898,,59.30005228590879,18.731538366450877,0.7110723391707002,-0.6432176847554416
1660222081.2117753,163,1660222081,210501909,,59.300057815359345,18.731542794118468,0.7074616260584156,-0.6495230310825326
1660222082.2051651,164,1660222082,203413963,,59.300053259845846,18.731521276921967,0.7042283195507764,-0.6553487708147196
1660222083.1866999,165,1660222083,185914993,,59.30005861915016,18.731533651899895,0.7014517640556622,-0.6606336623667078
1660222084.1742315,166,1660222084,173666954,,59.30006424567561,18.731546988034665,0.6992719834699804,-0.6652591592684479
1660222085.1740344,167,1660222085,173538923,,59.30006814258267,18.731553556940185,0.6976861646403777,-0.669224198555947
1660222086.180861,168,1660222086,180038928,,59.300073531302864,18.73157131297819,0.6967792476702522,-0.6724445491597875
1660222087.1832929,169,1660222087,182790994,,59.30007412853311,18.73157520608038,0.6965194893335062,-0.6749371198805514
1660222088.201762,170,1660222088,200766086,,59.300074863871146,18.731573811581598,0.6968802130413877,-0.6767134432427221
1660222089.1815946,171,1660222089,180840969,,59.30007733315502,18.73157719261087,0.6978504329988078,-0.6777681836010809
1660222090.1943793,172,1660222090,193671941,,59.30008183353679,18.73158458708076,0.6994379071192425,-0.6780734859568256
1660222091.1792674,173,1660222091,178627967,,59.300083543833196,18.731587650847473,0.7016698442365213,-0.677574524639386
1660222092.1906583,174,1660222092,189491987,,59.30008601413305,18.731585675191127,0.7044899017239405,-0.6763044003430541
1660222093.1995263,175,1660222093,193377971,,59.30008514031245,18.731587033335245,0.7079295885396504,-0.674192193398104
1660222094.1779134,176,1660222094,176624059,,59.300079467032184,18.731589409308867,0.711917170766479,-0.6712867342220658
1660222095.1714015,177,1660222095,170881032,,59.30008037112319,18.73159376003764,0.7161836761275875,-0.6679050406084319
1660222096.1734772,178,1660222096,172893047,,59.30008554079089,18.731591340717387,0.7206857132051326,-0.6640902799675639
1660222097.2129035,179,1660222097,211031913,,59.300100555754454,18.73157197099681,0.7255496247659892,-0.6596492404474703
1660222098.1967995,180,1660222098,195849895,,59.3001168181598,18.731548194241213,0.7314308876396894,-0.6535487481241149
1660222099.1763875,181,1660222099,176069021,,59.30010659059085,18.73150198582175,0.7390698407862174,-0.6442257944048031
1660222100.18017,182,1660222100,179701089,,59.300109771211375,18.731490960476094,0.7482545811698244,-0.6312827041045611
1660222101.2110736,183,1660222101,207068920,,59.300113308519094,18.731483348217125,0.7584792234781529,-0.6149067501354027
1660222102.1978433,184,1660222102,196089982,,59.300116138176314,18.73150179212962,0.7692386683698293,-0.5955599201560875
1660222103.1758397,185,1660222103,175220966,,59.30012186265968,18.731487482388616,0.7798501965831142,-0.5753629138400941
1660222104.1802914,186,1660222104,179418087,,59.300114920016284,18.731497769024372,0.7902724751208146,-0.5542222638484372
1660222105.1980782,187,1660222105,197293043,,59.30011713235228,18.731507363070932,0.8003029433282427,-0.5332478376396403
1660222106.190927,188,1660222106,188893079,,59.30011845766559,18.731522489091844,0.8098493428130037,-0.5131924945348044
1660222107.1966305,189,1660222107,195533037,,59.300120428024755,18.73151838695003,0.818859395754948,-0.4945685293700611
1660222108.1898403,190,1660222108,188744068,,59.30012064521736,18.7315211391076,0.8273776665346202,-0.4771603270464763
1660222109.2043965,191,1660222109,203458070,,59.30012233157645,18.731512514493488,0.8354252671256746,-0.46091881364519643
1660222110.1970754,192,1660222110,195657968,,59.30012069696864,18.7314994018152,0.843049892387925,-0.44562182047762305
1660222111.1763873,193,1660222111,175844907,,59.30012515960765,18.731505215007928,0.8503301800121446,-0.4308507254361151
1660222112.2011676,194,1660222112,199392080,,59.300125452079996,18.731505123761053,0.857212007418409,-0.41704151705297077
1660222113.194712,195,1660222113,193479061,,59.300124519081656,18.731509904716518,0.8637016664698111,-0.40422386059125964
1660222114.1949966,196,1660222114,193147897,,59.30012617909296,18.731509072827293,0.8697878061943145,-0.3925183468029343
1660222115.1967392,197,1660222115,196161031,,59.30012301714884,18.731511984726353,0.875484210703366,-0.3818789520408556
1660222116.1710186,198,1660222116,170450925,,59.30012401816875,18.731507712102484,0.8808112299658555,-0.37222265416518013
1660222117.1774168,199,1660222117,176887989,,59.30012376341826,18.731519883960345,0.8858054986752819,-0.3633883014227456
1660222118.1771305,200,1660222118,176422119,,59.30012438094799,18.73152022502279,0.8904573014537925,-0.3554498701364485
1660222119.1733367,201,1660222119,172724008,,59.30012147998283,18.731545653233297,0.8947888766181084,-0.3483189775020922
1660222120.193232,202,1660222120,192161083,,59.30011783552423,18.731567654683886,0.8987760060847636,-0.3421155686905706
1660222121.188698,203,1660222121,186506032,,59.30012050318313,18.73153488527464,0.9024272346354222,-0.336800002123532
1660222122.1883101,204,1660222122,187167882,,59.30012059350592,18.731534320000378,0.9058938446604456,-0.3317586884086842
1660222123.1922083,205,1660222123,190808057,,59.300115316852484,18.73154586246119,0.909211902427213,-0.3268669301778411
1660222124.1792822,206,1660222124,178545951,,59.300111070960284,18.731544031512954,0.9123646692963486,-0.32221721595241704
1660222125.176816,207,1660222125,176094055,,59.30010924942657,18.731539220476066,0.9153850560007776,-0.317694479594574
1660222126.169444,208,1660222126,168664932,,59.3001086736799,18.731526075901456,0.9183065654708068,-0.31317679874662374
1660222127.171732,209,1660222127,171065092,,59.30010031891227,18.731534694909897,0.9212062334021216,-0.3083390560512538
1660222128.1775262,210,1660222128,176400899,,59.300100815043145,18.731543710472806,0.9240276681509788,-0.3034375617280997
1660222129.1864424,211,1660222129,185445070,,59.30009662606575,18.73155063012007,0.9267308753859012,-0.29867438260421186
1660222130.1912732,212,1660222130,189882040,,59.30009264712462,18.731551234345034,0.9293146590836884,-0.29407514752079505
1660222131.2012815,213,1660222131,200675964,,59.30009282120142,18.73155173876637,0.9317695976486154,-0.2897042454190342
1660222132.1701925,214,1660222132,169877052,,59.30009322574737,18.731521887638223,0.9340957547687593,-0.28558041755878516
1660222133.1996348,215,1660222133,199016094,,59.30009197273822,18.73151437026968,0.9363231158906606,-0.28157976269444907
1660222134.1891475,216,1660222134,188471078,,59.30009488273955,18.73152296992032,0.938460328432865,-0.27767759766360933
1660222135.180767,217,1660222135,180207014,,59.30009789135675,18.73151693509749,0.9405128629518807,-0.2738632465707404
1660222136.1711323,218,1660222136,170711994,,59.30011051580713,18.731505823913494,0.942490739971467,-0.27010260714551204
1660222137.1728275,219,1660222137,172441959,,59.3000873384155,18.731497237683698,0.9444767413757953,-0.26598656714764385
1660222138.1746478,220,1660222138,172929048,,59.300086476242306,18.731492010815032,0.946396646524223,-0.2619009568718872
1660222139.1894574,221,1660222139,188930034,,59.30008705516753,18.731478705253494,0.9482498725402235,-0.2578618647080346
1660222140.1722257,222,1660222140,171499013,,59.30008673167101,18.731465940825046,0.9500471066821593,-0.25382330098617223
1660222141.1752071,223,1660222141,174612998,,59.30008854606374,18.73145385050816,0.9517942543301552,-0.24976268957007566
1660222142.174267,224,1660222142,173947095,,59.30008993715605,18.731440048194372,0.95349971526986,-0.2456403099411863
1660222143.1896443,225,1660222143,188247919,,59.300092634997036,18.731428732610084,0.9551770019876376,-0.2413803391295188
1660222144.1714432,226,1660222144,171034097,,59.30009227019796,18.731428118075655,0.9568529330158563,-0.23680814915958973
1660222145.1744978,227,1660222145,173624038,,59.3000934051696,18.73142089023827,0.9585059007300306,-0.23205181952687853
1660222146.170942,228,1660222146,170480966,,59.30009424529026,18.731418548381043,0.9601345142989333,-0.22711332203181533
1660222147.1808946,229,1660222147,180167913,,59.30009535160751,18.7314103328589,0.9617281253715415,-0.22206690236392257
1660222148.1696913,230,1660222148,169157981,,59.30009306757125,18.73141366919276,0.9632924543981152,-0.21686308982474312
1660222149.1756897,231,1660222149,175179004,,59.300088936573445,18.731422095885478,0.9648141091726904,-0.21161223617854552
1660222150.1894884,232,1660222150,188021898,,59.30009252404607,18.731412750319123,0.966260882199461,-0.20661324436406373
1660222151.1976118,233,1660222151,196237087,,59.300094860380455,18.73140621554353,0.9676493877604232,-0.20173748455631343
1660222152.2094169,234,1660222152,208977937,,59.30009136807402,18.73141338219739,0.9689975199050829,-0.19683397518134418
1660222153.2014806,235,1660222153,200448036,,59.30009595025452,18.731401299646564,0.9702744966251209,-0.1922114831658001
1660222154.1721234,236,1660222154,171869993,,59.300083143290756,18.73143091199438,0.971526124452105,-0.18743926356262416
1660222155.1720502,237,1660222155,171565055,,59.30008519937569,18.731420286478283,0.9727037605655682,-0.1830216138605632
1660222156.1702988,238,1660222156,169819116,,59.3000923545951,18.731399012870725,0.9738061904980312,-0.1789861327991844
1660222157.1717603,239,1660222157,171252965,,59.30009256675492,18.73139562963229,0.9748699155655297,-0.1749902130589394
1660222158.1732717,240,1660222158,172933101,,59.30009157818293,18.731386102759984,0.9759013155984605,-0.17097987395632297
1660222159.1702006,241,1660222159,169714927,,59.300096330927154,18.731379458363108,0.9768924509006109,-0.16704977426198273
1660222160.1915462,242,1660222160,188673019,,59.30010197220339,18.73137144845532,0.9778473193890019,-0.16317061683687922
1660222161.1745865,243,1660222161,173696041,,59.300104097017005,18.731364518527926,0.9787841293776904,-0.15914164085395885
1660222162.1775005,244,1660222162,176791906,,59.30010884343515,18.731357119240215,0.9797051343248256,-0.15492077582179598
1660222163.189147,245,1660222163,187551021,,59.30012168940985,18.731358810327038,0.9806035329574719,-0.15058368540717007
1660222164.1704361,246,1660222164,170139074,,59.30011913364638,18.731359614691087,0.9814996823633615,-0.145767795586983
1660222165.1765547,247,1660222165,176229953,,59.30011902944952,18.731374731424467,0.9823713770312713,-0.1407879287640621
1660222166.1716542,248,1660222166,171348094,,59.30012075817171,18.73137010584719,0.9831978977611787,-0.13609118609857868
1660222167.17128,249,1660222167,171019077,,59.300120371451186,18.731364118831834,0.983983654725892,-0.13161726211511673
1660222168.1735427,250,1660222168,173084020,,59.30012087422149,18.731360336372745,0.9847320906006846,-0.12732449758271325
1660222169.1762733,251,1660222169,175683021,,59.30012268439759,18.73135629786634,0.9854480517730388,-0.12313569773065884
1660222170.1724162,252,1660222170,171879053,,59.3001215140999,18.73134919549102,0.9861407458104958,-0.11884683124266528
1660222171.1774285,253,1660222171,176959037,,59.300121337543395,18.73134314502829,0.9868140649972015,-0.11430590553921446
1660222172.1711316,254,1660222172,170591115,,59.30011373320624,18.731342844035908,0.9874682071852953,-0.10930854454553325
1660222173.184643,255,1660222173,183640956,,59.30011111388958,18.731341030125805,0.9880939557790139,-0.10413312420489447
1660222174.1729934,256,1660222174,172337055,,59.300106066313205,18.731336406617515,0.9886889914479982,-0.0987632070517873
1660222175.1931627,257,1660222175,191555023,,59.30010166152828,18.73133207789033,0.9892511230235491,-0.09324034718973684
1660222176.171826,258,1660222176,171439886,,59.30010451394813,18.731336993009336,0.9897828087506552,-0.08781952879197107
1660222177.187781,259,1660222177,187055110,,59.30008986517359,18.73134791982511,0.9902804406165966,-0.08227851118762262
1660222178.1701598,260,1660222178,169888019,,59.30008770969928,18.731359970163453,0.9907565170670393,-0.07716957113956531
1660222179.1722982,261,1660222179,171880960,,59.30010338735576,18.731354035107415,0.9912166473309975,-0.07285900399443634
1660222180.1961732,262,1660222180,187812089,,59.300103642927986,18.731352692302835,0.9916554916997776,-0.06903625845971395
1660222181.1743665,263,1660222181,173644065,,59.30010827930356,18.73134971215063,0.9920722241066074,-0.06580648286482368
1660222182.1678162,264,1660222182,167301893,,59.300107197958305,18.73134854566365,0.9924663592262646,-0.06299088224343863
1660222183.170633,265,1660222183,170336961,,59.30010577478812,18.73134717120206,0.9928383309709368,-0.060527637784911326
1660222184.1700804,266,1660222184,169483900,,59.30011020953285,18.73134520396934,0.9931883603967784,-0.05839866198758976
1660222185.1713972,267,1660222185,170958995,,59.30010964515774,18.73134482760497,0.9935184244559201,-0.05650424411251226
1660222186.178382,268,1660222186,177367925,,59.30009887532255,18.731351676116674,0.993830417411707,-0.05477832080186605
1660222187.1744828,269,1660222187,173918962,,59.30009931636982,18.73134847442975,0.9941207819388678,-0.053385187837372026
1660222188.171677,270,1660222188,170943975,,59.30010767690253,18.731338105907298,0.9943899460074997,-0.05229043425986846
1660222189.1709228,271,1660222189,170361042,,59.300112648307,18.731331861269837,0.994642547889897,-0.05134603328118248
1660222190.1697543,272,1660222190,169048070,,59.3001209300169,18.731322684038332,0.9948805585243634,-0.05050653524212391
1660222191.174842,273,1660222191,174360990,,59.30012373873374,18.731317098237923,0.9951106877976039,-0.04958857035706636
1660222192.173918,274,1660222192,173438072,,59.300122531857,18.73131493255005,0.995336056966615,-0.048490908620116666
1660222193.1691937,275,1660222193,168782949,,59.30013393984743,18.731299994946994,0.9955550553457523,-0.04725786461506687
