Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,lat,lon,sample
1660221984.1729896,77,1660221984,148298025,,59.29999612792875,18.731070417494266,4.171455089873032
1660221985.1641219,78,1660221985,147850036,,59.299992616940486,18.731055463309758,4.062679373526399
1660221986.1685448,79,1660221986,148138046,,59.29999683414229,18.73106657223775,4.150303372732872
1660221987.1691332,80,1660221987,148215055,,59.29999894479066,18.73107374318397,4.206096068561849
1660221988.1653736,81,1660221988,149175882,,59.29999968283815,18.731069729313276,4.183453632825822
1660221989.1675184,82,1660221989,148165941,,59.300004629918604,18.731087970667886,4.252504316710283
1660221990.1657097,83,1660221990,148180961,,59.30000481945502,18.73107977926054,4.2559424936762
1660221991.169186,84,1660221991,149064064,,59.3000109856065,18.731089496634695,4.1813643232422475
1660221992.16337,85,1660221992,148253917,,59.30000700025927,18.731076294790228,4.241247124919612
1660221993.1761315,86,1660221993,148840904,,59.30000501569318,18.731081147470377,4.255328962236214
1660221994.1682937,87,1660221994,148930072,,59.30000561789342,18.73109108150402,4.2574246828944435
1660221995.1720688,88,1660221995,148021936,,59.30000581374248,18.73109525179791,4.255458983610246
1660221996.1652534,89,1660221996,148152112,,59.30000847320413,18.73110214929079,4.214597022630527
1660221997.164035,90,1660221997,148152112,,59.30000990308879,18.731106277295794,4.203269898702112
1660221998.165082,91,1660221998,148561000,,59.30001064888008,18.731108587968265,4.197766326104314
1660221999.1687021,92,1660221999,148225069,,59.300010901320654,18.731112271620646,4.204621250975699
1660222000.1664562,93,1660222000,149522066,,59.30000716095512,18.731105577465314,4.239844678014328
1660222001.1754189,94,1660222001,148482084,,59.30000617740233,18.73109257049248,4.248963697530283
1660222002.1644142,95,1660222002,148369073,,59.30000807537669,18.73109031792933,4.223301923346553
1660222003.1718385,96,1660222003,148029088,,59.30000904558192,18.731087920778464,4.210802540116717
1660222004.168775,97,1660222004,148308038,,59.30000848603035,18.73109473823979,4.2159777281127475
1660222005.1686468,98,1660222005,148233890,,59.30000913994547,18.731104119630572,4.207895013710534
1660222006.1768494,99,1660222006,148148059,,59.30001018315335,18.731104573863718,4.19477937576846
1660222007.1740751,100,1660222007,148941040,,59.30001256346386,18.731115108870313,4.186726428705476
1660222008.1756394,101,1660222008,148165941,,59.30001570541975,18.73113004589345,4.180529129097686
1660222009.1649601,102,1660222009,148034095,,59.30001553747332,18.731110779858454,4.133436638979754
1660222010.1728168,103,1660222010,148627042,,59.30001643952169,18.731113254590355,4.125358764941472
1660222011.17049,104,1660222011,149043083,,59.300017538053616,18.73112221866029,4.1323236592047765
1660222012.169372,105,1660222012,148292064,,59.30001997471166,18.73113327676674,4.150070284148372
1660222013.168862,106,1660222013,148142099,,59.300022817908236,18.731148945489963,4.272232999769778
1660222014.1647115,107,1660222014,148173093,,59.30002496798334,18.731166164711,4.468786031524232
1660222015.1684487,108,1660222015,148297071,,59.30002599024924,18.731175949823182,4.605476794224733
1660222016.1787465,109,1660222016,148170948,,59.30002707479206,18.731191079237988,4.918328892759613
1660222017.1667967,110,1660222017,148154973,,59.30002744525157,18.731200187617333,5.184502135345799
1660222018.1681511,111,1660222018,148319005,,59.30002477559628,18.731178295203563,4.66913519403764
1660222019.1749887,112,1660222019,149326086,,59.300022890767174,18.731151234840354,4.296440857789483
1660222020.1650279,113,1660222020,148638010,,59.3000268767011,18.73116346655206,4.388041889025398
1660222021.1687207,114,1660222021,147959947,,59.300027574638044,18.73116562250118,4.410301592295738
1660222022.165363,115,1660222022,147783041,,59.300029865732505,18.731185128215202,4.6732500508598775
1660222023.1656456,116,1660222023,148066043,,59.30002995323278,18.731183187390798,4.628745373120219
1660222024.166937,117,1660222024,148102998,,59.30002969871436,18.731177485896637,4.550273615892388
1660222025.1658964,118,1660222025,148092985,,59.3000336897983,18.731198740856826,4.995670751688351
1660222026.1665852,119,1660222026,148224115,,59.30003237925077,18.731192477805507,4.817561244436482
1660222027.1668293,120,1660222027,148705959,,59.30003185919193,18.731208749955158,5.287290437418551
1660222028.1666138,121,1660222028,148396015,,59.30003234095143,18.731216395344745,5.49665136079074
1660222029.1648557,122,1660222029,148263931,,59.30003214251349,18.73122226359783,5.685072555858885
1660222030.1649642,123,1660222030,148436069,,59.30003353628423,18.731238829898984,6.183322791553653
1660222031.1699944,124,1660222031,148864984,,59.300037550834475,18.731250553855716,6.705358238244888
1660222032.1749094,125,1660222032,148001909,,59.30003945717165,18.73125794679231,7.032844881525533
1660222033.181293,126,1660222033,147742033,,59.300039255100174,18.731246011959115,6.566381519567397
1660222034.165022,127,1660222034,147900104,,59.300040222159446,18.731252003104146,6.8202223455724065
1660222035.1674922,128,1660222035,147830009,,59.300038957584526,18.73126000571301,7.0989505679676626
1660222036.170505,129,1660222036,148392915,,59.300038072352656,18.731262532366145,7.176881018413125
1660222037.168941,130,1660222037,147775888,,59.30004045301968,18.731264265581217,7.297838366111629
1660222038.1730976,131,1660222038,148106098,,59.30003929157801,18.73127051313861,7.4707353028411285
1660222039.1614566,132,1660222039,147902965,,59.300039812300284,18.731284673502387,7.920924442988907
1660222040.1671517,133,1660222040,148529052,,59.30003813269923,18.731288163976387,7.98378424606305
1660222041.1677911,134,1660222041,149714946,,59.30003726498618,18.731289822094027,8.009985180342285
1660222042.165234,135,1660222042,147778987,,59.30003713958719,18.73128991517399,8.009540275998257
1660222043.1684432,136,1660222043,147711038,,59.30003353463859,18.731308070900468,8.216982707550295
1660222044.171031,137,1660222044,148104906,,59.3000341282174,18.731301582783658,8.137460918532428
1660222045.1666017,138,1660222045,149436950,,59.30003366777484,18.731288888765903,7.883029412281708
1660222046.1717427,139,1660222046,148195028,,59.30003315175662,18.731277588351986,7.5318032947391025
1660222047.1631198,140,1660222047,147789001,,59.30003380578217,18.731273425747077,7.424430827022907
1660222048.165745,141,1660222048,147758007,,59.30003304976774,18.731289488947823,7.881837718847294
1660222049.1662357,142,1660222049,147840023,,59.300028217669784,18.73132037313303,8.321760916684678
1660222050.1654077,143,1660222050,148156881,,59.30002561580271,18.731340358384614,8.526671930731855
1660222051.1677043,144,1660222051,148205995,,59.30002320236924,18.731368336095784,8.966122416173992
1660222052.1768425,145,1660222052,148221015,,59.3000224166742,18.731384708511882,9.185042159822917
1660222053.1647463,146,1660222053,147919893,,59.300023321802804,18.73139253579643,9.23951465750055
1660222054.169323,147,1660222054,148099899,,59.30002465142501,18.731398389526134,9.251483406606456
1660222055.172003,148,1660222055,148056983,,59.30002388017662,18.731423501357767,9.211393578302749
1660222056.1719503,149,1660222056,148221969,,59.30002449165964,18.731428756041055,9.19611186324885
1660222057.1652951,150,1660222057,148063898,,59.30002437868936,18.731440293168134,9.311045648216625
1660222058.1756082,151,1660222058,148407936,,59.30002450522988,18.73144890883259,9.390697015556855
1660222059.1653602,152,1660222059,148866891,,59.300025643951415,18.73146694172692,9.780112382595503
1660222060.1708794,153,1660222060,147726058,,59.30002790528256,18.73147571404479,10.014406870679883
1660222061.1769054,154,1660222061,148063898,,59.300028055681075,18.731472484210713,9.919545098120327
1660222062.1658382,155,1660222062,148582935,,59.300028103741944,18.731480049521792,10.137069148032186
1660222063.1672225,156,1660222063,148526906,,59.300027984580744,18.731473306867883,9.944935866957284
1660222064.1660256,157,1660222064,147680044,,59.30003051169717,18.73149986309386,10.566556097035289
1660222065.1704664,158,1660222065,147784948,,59.30002823110918,18.731472831158158,9.92913316491499
1660222066.1746008,159,1660222066,147968053,,59.30002281555534,18.731416899343913,9.262028957582379
1660222067.1650498,160,1660222067,147814989,,59.30002372372647,18.731411412117723,9.257609629107552
1660222068.164953,161,1660222068,148536920,,59.30002435310939,18.73141280868026,9.235042339813116
1660222069.1782656,162,1660222069,148173093,,59.30002660873024,18.731420487379182,9.14821664848941
1660222070.1644995,163,1660222070,149893045,,59.3000294351812,18.731425539264706,9.069630202710009
1660222071.1696846,164,1660222071,148941993,,59.300030886055346,18.731433124521118,9.105888099096285
1660222072.1676338,165,1660222072,147814989,,59.30002787347758,18.731447349113523,9.322824385567538
1660222073.170511,166,1660222073,148211956,,59.300027535362226,18.731458810782897,9.53354901031912
1660222074.1670597,167,1660222074,147944927,,59.30002690583286,18.73148549070652,10.26532591295767
1660222075.167386,168,1660222075,148336887,,59.3000278530045,18.73147308674106,9.937682503311784
1660222076.1686065,169,1660222076,148186922,,59.300028768823765,18.731482811918795,10.20390286847491
1660222077.165094,170,1660222077,147993087,,59.300028887469296,18.731458895932633,9.520746547148168
1660222078.1655133,171,1660222078,147944927,,59.3000325321442,18.731478441167383,10.080912751651605
1660222079.163267,172,1660222079,147811889,,59.30004160430403,18.731505975177015,10.694549824340863
1660222080.1794178,173,1660222080,148430109,,59.30005228590879,18.731538366450877,11.322607889263903
1660222081.1795344,174,1660222081,148289918,,59.300057815359345,18.731542794118468,11.495317326856142
1660222082.1725342,175,1660222082,148895025,,59.300053259845846,18.731521276921967,11.009036446245098
1660222083.1635265,176,1660222083,147907018,,59.30005861915016,18.731533651899895,11.310747703738492
1660222084.1634176,177,1660222084,147779941,,59.30006424567561,18.731546988034665,11.4891980464518
1660222085.168589,178,1660222085,147937059,,59.30006814258267,18.731553556940185,11.510918856153536
1660222086.1675837,179,1660222086,147945880,,59.300073531302864,18.73157131297819,11.736101800678107
1660222087.1664202,180,1660222087,147944927,,59.30007412853311,18.73157520608038,11.814452390272805
1660222088.1819544,181,1660222088,148169040,,59.300074863871146,18.731573811581598,11.758909900064316
1660222089.1689987,182,1660222089,148240089,,59.30007733315502,18.73157719261087,11.770669882699067
1660222090.1706645,183,1660222090,147727012,,59.30008183353679,18.73158458708076,11.835477718709232
1660222091.1708815,184,1660222091,147706985,,59.300083543833196,18.731587650847473,11.869437151702536
1660222092.1684377,185,1660222092,148394107,,59.30008601413305,18.731585675191127,11.74722353284399
1660222093.1674879,186,1660222093,148159027,,59.30008514031245,18.731587033335245,11.808621451020478
1660222094.166058,187,1660222094,147804975,,59.300079467032184,18.731589409308867,12.018992575345257
1660222095.165259,188,1660222095,147691011,,59.30008037112319,18.73159376003764,12.016320836788456
1660222096.1674511,189,1660222096,147888898,,59.30008554079089,18.731591340717387,11.866755864931747
1660222097.1840749,190,1660222097,148556947,,59.300100555754454,18.73157197099681,11.259909652116017
1660222098.168367,191,1660222098,148535966,,59.3001168181598,18.731548194241213,10.761588795859655
1660222099.1650841,192,1660222099,147814035,,59.30010659059085,18.73150198582175,10.235377209491329
1660222100.1661162,193,1660222100,147754907,,59.300109771211375,18.731490960476094,10.09809218141366
1660222101.1670723,194,1660222101,147665023,,59.300113308519094,18.731483348217125,9.998295827230123
1660222102.1725178,195,1660222102,149477005,,59.300116138176314,18.73150179212962,10.09142691929658
1660222103.1678438,196,1660222103,148825883,,59.30012186265968,18.731487482388616,9.797232863934278
1660222104.1724093,197,1660222104,148551940,,59.300114920016284,18.731497769024372,10.095770639327354
1660222105.1717486,198,1660222105,148753881,,59.30011713235228,18.731507363070932,10.109477449372697
1660222106.1714127,199,1660222106,148158073,,59.30011845766559,18.731522489091844,10.315886455789302
1660222107.1758265,200,1660222107,149260997,,59.300120428024755,18.73151838695003,10.187453291958368
1660222108.1711247,201,1660222108,148107051,,59.30012064521736,18.7315211391076,10.231338126073569
1660222109.1704407,202,1660222109,148188114,,59.30012233157645,18.731512514493488,10.014684425506582
1660222110.1648743,203,1660222110,148251056,,59.30012069696864,18.7314994018152,9.92027513096248
1660222111.1642027,204,1660222111,147701025,,59.30012515960765,18.731505215007928,9.810350916679344
1660222112.1720595,205,1660222112,148982048,,59.300125452079996,18.731505123761053,9.800528669065384
1660222113.167856,206,1660222113,148341894,,59.300124519081656,18.731509904716518,9.888562526534379
1660222114.1678033,207,1660222114,148166894,,59.30012617909296,18.731509072827293,9.813529290949077
1660222115.1680167,208,1660222115,148550987,,59.30012301714884,18.731511984726353,9.98232078429824
1660222116.1651065,209,1660222116,148497104,,59.30012401816875,18.731507712102484,9.865658934250753
1660222117.173417,210,1660222117,147679090,,59.30012376341826,18.731519883960345,10.116980859741437
1660222118.1646597,211,1660222118,147737026,,59.30012438094799,18.73152022502279,10.106376544164652
1660222119.163465,212,1660222119,147737026,,59.30012147998283,18.731545653233297,10.624680637052512
1660222120.1796353,213,1660222120,147984027,,59.30011783552423,18.731567654683886,11.00513080391132
1660222121.1637182,214,1660222121,147892951,,59.30012050318313,18.73153488527464,10.489293602102803
1660222122.1711805,215,1660222122,147830009,,59.30012059350592,18.731534320000378,10.480098551223225
1660222123.1795113,216,1660222123,148184061,,59.300115316852484,18.73154586246119,10.761488624357504
1660222124.1631327,217,1660222124,147908926,,59.300111070960284,18.731544031512954,10.771241756995718
1660222125.1635015,218,1660222125,147743940,,59.30010924942657,18.731539220476066,10.700960108293389
1660222126.1633496,219,1660222126,148344993,,59.3001086736799,18.731526075901456,10.51770905379346
1660222127.163142,220,1660222127,147666931,,59.30010031891227,18.731534694909897,10.635982753269106
1660222128.1673565,221,1660222128,147778034,,59.300100815043145,18.731543710472806,10.772344663454628
1660222129.183471,222,1660222129,147772073,,59.30009662606575,18.73155063012007,10.882778884263622
1660222130.1669478,223,1660222130,148086071,,59.30009264712462,18.731551234345034,10.895172747624652
1660222131.170423,224,1660222131,148288011,,59.30009282120142,18.73155173876637,10.905433554106992
1660222132.1623626,225,1660222132,147703886,,59.30009322574737,18.731521887638223,10.535154873623638
1660222133.1674793,226,1660222133,148552894,,59.30009197273822,18.73151437026968,10.484410868165078
1660222134.167408,227,1660222134,148169040,,59.30009488273955,18.73152296992032,10.537349241703563
1660222135.172268,228,1660222135,147788047,,59.30009789135675,18.73151693509749,10.4636888292659
1660222136.1658442,229,1660222136,148657083,,59.30011051580713,18.731505823913494,10.239905007027874
1660222137.1655176,230,1660222137,147644996,,59.3000873384155,18.731497237683698,10.334985308737119
1660222138.165338,231,1660222138,147708892,,59.300086476242306,18.731492010815032,10.272013739619116
1660222139.1730716,232,1660222139,148135900,,59.30008705516753,18.731478705253494,10.08278010655347
1660222140.1628783,233,1660222140,147705078,,59.30008673167101,18.731465940825046,9.840155499130228
1660222141.169166,234,1660222141,147656917,,59.30008854606374,18.73145385050816,9.626746649799836
1660222142.1690896,235,1660222142,147623062,,59.30008993715605,18.731440048194372,9.37639567334823
1660222143.1667023,236,1660222143,148156881,,59.300092634997036,18.731428732610084,9.181214394387023
1660222144.1618512,237,1660222144,147809982,,59.30009227019796,18.731428118075655,9.165814224330068
1660222145.165766,238,1660222145,147878885,,59.3000934051696,18.73142089023827,9.017888733622026
1660222146.1672578,239,1660222146,147675037,,59.30009424529026,18.731418548381043,8.96924568038849
1660222147.1674109,240,1660222147,148268938,,59.30009535160751,18.7314103328589,8.782991907986021
1660222148.1620593,241,1660222148,147670030,,59.30009306757125,18.73141366919276,8.864699712593996
1660222149.16704,242,1660222149,149164915,,59.300088936573445,18.731422095885478,9.034186140487131
1660222150.1702623,243,1660222150,148303985,,59.30009252404607,18.731412750319123,8.84564752029513
1660222151.1639223,244,1660222151,147759914,,59.300094860380455,18.73140621554353,8.694918406385284
1660222152.1659684,245,1660222152,148828029,,59.30009136807402,18.73141338219739,8.861364037127592
1660222153.1800537,246,1660222153,148212909,,59.30009595025452,18.731401299646564,8.576474778583234
1660222154.1628249,247,1660222154,147739887,,59.300083143290756,18.73143091199438,9.13086690927305
1660222155.1650994,248,1660222155,147721052,,59.30008519937569,18.731420286478283,8.998297881910648
1660222156.164132,249,1660222156,147686958,,59.3000923545951,18.731399012870725,8.573503126764722
1660222157.1637342,250,1660222157,147748947,,59.30009256675492,18.73139562963229,8.544057926321189
1660222158.167865,251,1660222158,147854089,,59.30009157818293,18.731386102759984,8.483265300900419
1660222159.1667073,252,1660222159,147718906,,59.300096330927154,18.731379458363108,8.377020983492667
1660222160.1672916,253,1660222160,147645950,,59.30010197220339,18.73137144845532,8.267119984917336
1660222161.1674302,254,1660222161,147655963,,59.300104097017005,18.731364518527926,8.270883485765825
1660222162.167294,255,1660222162,147770881,,59.30010884343515,18.731357119240215,8.25966765620937
1660222163.1635752,256,1660222163,148370027,,59.30012168940985,18.731358810327038,8.188356136269148
1660222164.1629224,257,1660222164,147681951,,59.30011913364638,18.731359614691087,8.18333658487093
1660222165.163365,258,1660222165,148256063,,59.30011902944952,18.731374731424467,8.04640260693284
1660222166.1682005,259,1660222166,147695064,,59.30012075817171,18.73137010584719,8.042094258997402
1660222167.1627617,260,1660222167,147658109,,59.300120371451186,18.731364118831834,8.124968847528043
1660222168.1663265,261,1660222168,147741079,,59.30012087422149,18.731360336372745,8.168108084798291
1660222169.1659205,262,1660222169,147659063,,59.30012268439759,18.73135629786634,8.218728693648483
1660222170.1663942,263,1660222170,147625923,,59.3001215140999,18.73134919549102,8.317162187145538
1660222171.1704493,264,1660222171,147665977,,59.300121337543395,18.73134314502829,8.302446072401123
1660222172.163655,265,1660222172,147674083,,59.30011373320624,18.731342844035908,8.217955300004801
1660222173.1776469,266,1660222173,147728919,,59.30011111388958,18.731341030125805,8.204878563492697
1660222174.1651502,267,1660222174,147741079,,59.300106066313205,18.731336406617515,8.18670160271307
1660222175.1706786,268,1660222175,148140907,,59.30010166152828,18.73133207789033,8.189940344273568
1660222176.163258,269,1660222176,147767066,,59.30010451394813,18.731336993009336,8.211027318296642
1660222177.1666422,270,1660222177,148014068,,59.30008986517359,18.73134791982511,8.403988248281275
1660222178.1630304,271,1660222178,147661924,,59.30008770969928,18.731359970163453,8.420945382751414
1660222179.1652262,272,1660222179,147733926,,59.30010338735576,18.731354035107415,8.30968588222716
1660222180.1672907,273,1660222180,147620916,,59.300103642927986,18.731352692302835,8.312966724980202
1660222181.1677446,274,1660222181,147689104,,59.30010827930356,18.73134971215063,8.295914636327336
1660222182.1629195,275,1660222182,147651910,,59.300107197958305,18.73134854566365,8.306169281954395
1660222183.1634233,276,1660222183,147825956,,59.30010577478812,18.73134717120206,8.320487180600079
1660222184.1631336,277,1660222184,148313045,,59.30011020953285,18.73134520396934,8.283242699647902
1660222185.1645582,278,1660222185,148220062,,59.30010964515774,18.73134482760497,8.279912844883302
1660222186.1642675,279,1660222186,147850990,,59.30009887532255,18.731351676116674,8.346760786370048
1660222187.1666672,280,1660222187,148355960,,59.30009931636982,18.73134847442975,8.351506052335644
1660222188.1653783,281,1660222188,147660970,,59.30010767690253,18.731338105907298,8.192917170213772
1660222189.1628811,282,1660222189,147753953,,59.300112648307,18.731331861269837,8.025037046400415
1660222190.1607623,283,1660222190,147789955,,59.3001209300169,18.731322684038332,7.932862669351936
1660222191.1667814,284,1660222191,147744894,,59.30012373873374,18.731317098237923,7.832296236168439
1660222192.1660957,285,1660222192,147650003,,59.300122531857,18.73131493255005,7.7359317566109285
1660222193.1622403,286,1660222193,147664070,,59.30013393984743,18.731299994946994,7.288139394855271
1660222194.162745,287,1660222194,147645950,,59.30013695802786,18.73129619798374,7.1534200971176745
1660222195.172603,288,1660222195,148521900,,59.30013735698198,18.73129387003314,7.061555653630405
1660222196.17282,289,1660222196,147670984,,59.300139223283644,18.731289808083716,6.949833849608542
1660222197.1652024,290,1660222197,147733926,,59.30013841816512,18.73129225990374,7.002332598176115
1660222198.1641846,291,1660222198,147800922,,59.30014120124779,18.73128872487723,6.914191093112393
1660222199.1616464,292,1660222199,147682905,,59.30015459121213,18.731259481344523,6.066969457511091
1660222200.164203,293,1660222200,147629976,,59.30016199127465,18.731244405390726,5.981444570320434
1660222201.1611583,294,1660222201,147655010,,59.300166814117475,18.731226514694868,5.792326341877383
1660222202.164611,295,1660222202,147814989,,59.300147728274005,18.731255516937836,6.158377230212261
1660222203.1632173,296,1660222203,148472070,,59.300147712022245,18.7312418732198,6.049023670124072
1660222204.1677816,297,1660222204,147967100,,59.30014155772996,18.73124723136368,6.1441252441334555
1660222205.162412,298,1660222205,147701978,,59.300137253424374,18.731249443062097,6.141103684864808
1660222206.166702,299,1660222206,147828102,,59.30013859348924,18.73124559064297,6.103324866182479
1660222207.165039,300,1660222207,147711992,,59.30013848556213,18.73124353164667,6.071386848445972
1660222208.1624517,301,1660222208,147689104,,59.300137892018064,18.731240242910985,6.017374008827773
1660222209.1743398,302,1660222209,147660970,,59.30013846181131,18.731237852127492,5.989798616900482
1660222210.1677322,303,1660222210,147682905,,59.3001384369997,18.73123247803153,5.909376501054676
1660222211.165199,304,1660222211,147825002,,59.30013776193535,18.73122963085018,5.857731853569053
1660222212.1628423,305,1660222212,147617101,,59.30013504671154,18.73123112568146,5.833024459849619
1660222213.1660388,306,1660222213,147682905,,59.30013856150403,18.731223881669166,5.787657364249936
