Time,latitude,longitude,altitude
1660221918.9489613,59.29996936933403,18.730850538198865,32.15486329551378
1660221918.94919,59.29996842996782,18.73085271241166,32.15237654643347
1660221918.9493434,59.299967463812656,18.73085505754125,32.14918338263704
1660221918.9494596,59.29996594308168,18.73085854480405,32.14097051357354
1660221918.9496427,59.29996507533158,18.730860335763168,32.1348636307959
1660221918.9497406,59.29996488642307,18.73086069960391,32.13261497371705
1660221918.9499152,59.299964920911506,18.73086076883476,32.132079625791036
1660221918.9500527,59.29996491575934,18.730860898709125,32.13094357706213
1660221918.9501963,59.29996479598969,18.730860921000158,32.12834878311912
1660221918.950267,59.29996465502586,18.730860914397454,32.12505435050065
1660221918.9503667,59.299964651215035,18.73086100329874,32.12315584300784
1660221918.95062,59.29996478960486,18.7308607604391,32.123232212997884
1660221918.9507754,59.29996502983011,18.730859948734633,32.12460131952967
1660221918.950881,59.299965174487625,18.73085938012025,32.1258997480205
1660221918.9510367,59.299965368880606,18.730858519990306,32.128609009174205
1660221918.9511335,59.29996556470765,18.730857375590972,32.13559766258751
1660221918.9512885,59.299965584698015,18.73085681317002,32.14094848829981
1660221918.9541385,59.299965549575205,18.73085650160283,32.145170897029935
1660221918.9542403,59.29996573269973,18.73085702962817,32.14246338749718
1660221918.9543016,59.29996594057054,18.7308573545115,32.139752945732134
1660221918.954388,59.299966159787765,18.730857372707874,32.136957732878585
1660221918.954594,59.29996610943421,18.73085761807863,32.1378125640759
1660221918.9547021,59.29996590602278,18.730858278830283,32.14067503310231
1660221918.954833,59.299965698192445,18.73085897922647,32.14384187889638
1660221918.9549742,59.299965784691274,18.730858809651636,32.144081815279435
1660221918.955073,59.29996589795298,18.730858531048852,32.14335455666852
1660221918.9552283,59.29996600621457,18.73085828253329,32.14288412772047
1660221918.9554698,59.29996602895577,18.730858295171174,32.14358571931971
1660221918.9558089,59.29996604073553,18.730858336322513,32.14428663318527
1660221918.9559114,59.299966063195605,18.73085832915683,32.14578275565993
1660221918.9560215,59.29996607593472,18.730858447536093,32.146489277500585
1660221918.9562936,59.299966032763166,18.730859614896076,32.14396587647002
1660221918.9564838,59.299965982970605,18.730860836935108,32.14119177400819
1660221918.9566529,59.299965953718704,18.730861574489836,32.13918652552497
1660221918.9568639,59.29996596017342,18.730861596279624,32.13935634025887
1660221918.9569974,59.299965931240784,18.730861973147512,32.14096588827253
1660221918.9571574,59.29996593784651,18.730862038797795,32.14105316177462
1660221918.9573116,59.299966135733406,18.73085999702073,32.13779749972583
1660221918.9574928,59.29996601756421,18.730861528555124,32.13876882744288
1660221918.9575872,59.299965947226255,18.730862447584286,32.13935535217227
1660221918.9577212,59.299966025659664,18.730861711210423,32.13798921624758
1660221918.957977,59.29996606039592,18.730861529553408,32.136842318149576
1660221918.9581075,59.299966015779056,18.730861417996266,32.13750183981264
1660221918.9582446,59.299965919870985,18.730858921339745,32.14064042413902
1660221918.9584203,59.29996589436715,18.730853722074357,32.14592206348608
1660221918.9585962,59.29996598693242,18.7308492170597,32.15124210328332
1660221918.958784,59.29996606488692,18.730847717359893,32.15463493299437
1660221918.9789822,59.29996620693442,18.730846808455567,32.157912338145096
1660221919.0776942,59.29996611114706,18.73084670191338,32.159529253915906
1660221919.1746612,59.299965015527164,18.73084717191955,32.152674676416794
1660221919.27528,59.299963769830526,18.73084869909019,32.14351518791888
1660221919.3735182,59.29996302635515,18.730849843236683,32.13696716916019
1660221919.4722607,59.29996241964803,18.73085103285075,32.13117173771734
1660221919.5740774,59.29996206409203,18.73085131134303,32.12737105813033
1660221919.6738718,59.299961849302434,18.730851205179533,32.125882104975034
1660221919.7729461,59.29996170732257,18.730851754406785,32.12690313430255
1660221919.8736477,59.29996131944489,18.73085604916173,32.13202671442538
1660221919.9736867,59.299960778203996,18.730861851663576,32.13894678058032
1660221920.0739212,59.29996017403913,18.730866281849444,32.14570932558599
1660221920.1732903,59.29996042059219,18.730864008311073,32.14210177869686
1660221920.2829833,59.29996058708095,18.73086376531012,32.13745925294695
1660221920.372368,59.29996074586872,18.730865175420945,32.1314236155648
1660221920.4731781,59.29996062787555,18.730865758841333,32.12736560804328
1660221920.5737624,59.29996049766224,18.730865479565068,32.12425234200887
1660221920.6735592,59.29996081963857,18.730864858476707,32.126685770913
1660221920.7725687,59.29996173460034,18.730866451458837,32.13238352432649
1660221920.8741932,59.299962892457984,18.730869859156883,32.14028378309043
1660221920.975044,59.299963496185924,18.73087194824484,32.14500071660722
1660221921.0725322,59.299963511643575,18.730872136945663,32.146080179075106
1660221921.1731372,59.29996278830761,18.73086964833101,32.14244803514293
1660221921.2753634,59.299962073962384,18.73086635636423,32.13829891395621
1660221921.3765154,59.299961930806475,18.73086583066879,32.138197413171326
1660221921.472661,59.29996195104927,18.730867126533667,32.14021059575706
1660221921.5740438,59.29996195019928,18.730867365370614,32.141541179408044
1660221921.6751556,59.299961965902085,18.730867377367986,32.14237436361514
1660221921.7741895,59.29996177199741,18.73086689112938,32.14473603835533
1660221921.8735943,59.2999613997548,18.730865272159008,32.148024356000434
1660221921.9727058,59.299961830057946,18.730868501795157,32.147177723206354
1660221922.0749578,59.29996247969772,18.730873707486353,32.14500545153759
1660221922.1749108,59.299962486998865,18.73087408354911,32.145382932903935
1660221922.2736657,59.299962452386104,18.730874257913,32.14600577002075
1660221922.3759515,59.2999624253779,18.730874375696658,32.146545596639626
1660221922.4738803,59.299962461350006,18.73087448150841,32.14771613374344
1660221922.5726302,59.29996223422895,18.73087458157056,32.14651299805327
1660221922.6728268,59.29996206625517,18.73087467815367,32.14538172534342
1660221922.7748168,59.29996166752142,18.730874801840514,32.14265761846851
1660221922.8737397,59.299961970102814,18.73087534435615,32.1444985017268
1660221922.9750524,59.29996216334431,18.73087611573567,32.14639952660462
1660221923.0772958,59.29996149530583,18.730872086931186,32.14301786873342
1660221923.173449,59.2999608828884,18.730865595253704,32.139210288272245
1660221923.2744372,59.29996065391772,18.73086267069607,32.13741721137643
1660221923.3857472,59.29996058877877,18.730862685644183,32.13730232118496
1660221923.4720707,59.299960483947956,18.73086397921122,32.13880522105468
1660221923.572914,59.2999601612432,18.730864037563606,32.14209060086274
1660221923.6742697,59.29996030552522,18.730865562891495,32.14096150265677
1660221923.7799747,59.299960732476606,18.73087031557418,32.137706592652975
1660221923.87343,59.29996067666019,18.730870139107424,32.137213024611924
1660221923.973784,59.29996029632014,18.730865815514335,32.138458169826265
1660221924.07408,59.2999593128514,18.73085318111407,32.144172276398
1660221924.1729748,59.29995898345809,18.730849976880336,32.14667527062622
1660221924.2755463,59.29995906053184,18.730850957006737,32.146477692573086
1660221924.386726,59.299959315745234,18.73085220038763,32.14410442478773
1660221924.4742377,59.29995955750436,18.730850870775612,32.13986025186922
1660221924.5733464,59.299959613292515,18.730847178444265,32.13634285260147
1660221924.6741912,59.29995956645798,18.730845372348995,32.134656675736004
1660221924.7724926,59.299959547881805,18.73084821977932,32.135116877092564
1660221924.8729649,59.299959542635676,18.730857939406064,32.13791066099307
1660221924.9732158,59.2999595156778,18.730859982938,32.138780645900844
1660221925.0728822,59.29995952187936,18.730848371313414,32.13475544324003
1660221925.1734345,59.29995960240919,18.73084228541495,32.13121170393318
1660221925.273857,59.299959532364376,18.730844188392552,32.13092584250044
1660221925.3742738,59.299959578350034,18.730846558476287,32.13001142208843
1660221925.4758973,59.29995984986122,18.73085595609632,32.13225731989235
1660221925.5730798,59.299960461380266,18.73087243348425,32.13816752951176
1660221925.6793857,59.29996065020105,18.730877279500646,32.1404165012555
1660221925.774842,59.29996073253629,18.730878427301832,32.142332431417934
1660221925.8732324,59.29996076253374,18.730878076480508,32.14474306746425
1660221925.9737587,59.29996080488089,18.730876502438264,32.14991647700139
1660221926.0763383,59.299960864128536,18.73087872373378,32.15000914414964
1660221926.173351,59.299960959501874,18.73088134879356,32.149449828274015
1660221926.2725964,59.29996107272137,18.73088388168685,32.14884530329418
1660221926.3736215,59.29996099636959,18.730882925381707,32.15024640372592
1660221926.4735818,59.299960899066065,18.730881199500118,32.15180613078566
1660221926.5747535,59.29996084959372,18.730879302307812,32.15329118991713
1660221926.673786,59.29996083383534,18.730874660845302,32.156684276114554
1660221926.7730126,59.2999606624092,18.730879216965604,32.15538061326252
1660221926.877366,59.29995984444053,18.730887035650653,32.1501913199795
1660221926.973828,59.29995933587882,18.730887433811745,32.14840227043672
1660221927.0727417,59.29995802870039,18.730881457618807,32.145001469801315
1660221927.1739116,59.29995467144072,18.730856204181805,32.13562000496081
1660221927.272583,59.29995521437584,18.730863093795165,32.13488834445113
1660221927.3733513,59.299957436341074,18.73088644590564,32.13999227208192
1660221927.4767118,59.29995927274418,18.730904990382896,32.14481593852917
1660221927.5741565,59.29995933975885,18.730907062334154,32.14339866159851
1660221927.6736498,59.29995924185975,18.730907506787275,32.14195234231027
1660221927.7725227,59.299959083214965,18.73090695671158,32.146581233142534
1660221927.8772545,59.299958995210595,18.730907422732002,32.144785130707184
1660221927.9744356,59.29995906842133,18.730910958129925,32.14097767227411
1660221928.0728638,59.299959066911285,18.73090221998575,32.14097191492581
1660221928.1739483,59.29995957790851,18.730892190119675,32.14458898756708
1660221928.2747548,59.29996050659774,18.730883824225202,32.15095350276143
1660221928.3773158,59.29996054689653,18.730884055067463,32.15146794589836
1660221928.4719222,59.299960488258336,18.730884805804976,32.15119961572909
1660221928.5722961,59.29996039773648,18.730885791631522,32.150493591892605
1660221928.6731968,59.299960268387544,18.73088716964628,32.148947517037904
1660221928.777774,59.29995994748261,18.730890225240955,32.14354955797577
1660221928.8754704,59.29995948458552,18.73088852699061,32.139877774469106
1660221928.9755712,59.299958692082384,18.73088140433333,32.135623165809896
1660221929.0728602,59.29995772954342,18.730870469086085,32.13008914508931
1660221929.1739485,59.299956983614116,18.730859585329995,32.12393846735828
1660221929.2782006,59.29995692854608,18.730860169822336,32.12164305512781
1660221929.3775373,59.29995708425944,18.730868365887318,32.12429926325031
1660221929.4745824,59.2999566502266,18.730873808608294,32.12955335192997
1660221929.5760972,59.29995665223679,18.730874102336884,32.12718053841351
1660221929.6748734,59.29995659563196,18.73087471975532,32.12672916143083
1660221929.7793345,59.29995667835836,18.73087768719529,32.12724964570002
1660221929.8750894,59.299956730457055,18.730879791358348,32.127412489098376
1660221929.977992,59.299956792932946,18.730882920264094,32.1287087642858
1660221930.0731065,59.29995563021101,18.730878662315035,32.13560826309512
1660221930.1800635,59.29995276432608,18.73085861275854,32.14485875460675
1660221930.2775567,59.299950940575414,18.73084525467459,32.153434040786365
1660221930.3766656,59.29995433956058,18.730871938446285,32.14919061086782
1660221930.4798057,59.29995637534055,18.73088736045588,32.14673672106451
1660221930.5736966,59.299956450778936,18.730888254271918,32.148349263548816
1660221930.6721542,59.299955364822594,18.730881602812133,32.15653030215661
1660221930.7731059,59.299956589667445,18.730889158086256,32.15227350246618
1660221930.8755815,59.29995738390447,18.730893277598852,32.14665377859074
1660221930.975344,59.299957775360795,18.730894933236755,32.14329561145855
1660221931.078512,59.299958223589904,18.730894619216656,32.13534337793254
1660221931.1772773,59.2999582805853,18.730892478908572,32.13162994510693
1660221931.2741108,59.2999584313643,18.730893888293167,32.13235316705782
1660221931.373413,59.29995865789903,18.730896348536362,32.1363162365407
1660221931.472286,59.29995906687299,18.73090122422161,32.14318599381056
1660221931.5727763,59.29995969711869,18.730908462829007,32.15086681605207
1660221931.6743808,59.29995997929738,18.730911076247708,32.156838687013924
1660221931.7745261,59.29996011288273,18.730912057720047,32.16247449773169
1660221931.872826,59.299959923297564,18.730910596423882,32.16323818965669
1660221931.9741359,59.29995983909377,18.730910088541805,32.16746575873929
1660221932.073288,59.29995971389007,18.730909795486127,32.166607001199715
1660221932.1742425,59.29995977390136,18.730911510143528,32.165975987793935
1660221932.2739043,59.299959877291954,18.730913296805397,32.165820094569774
1660221932.3732805,59.299960056437136,18.730916561667755,32.16393517904553
1660221932.4730759,59.299960557516854,18.730928117441636,32.14842578389327
1660221932.5725048,59.299960627261434,18.73093216639211,32.140353785732195
1660221932.6723533,59.299960173274556,18.730930692478182,32.13349324852414
1660221932.7727113,59.29995922685908,18.73092272129861,32.1268846601489
1660221932.8724842,59.29995797818474,18.73091095650068,32.11759935693808
1660221932.9751062,59.29995700797591,18.73090162638016,32.10788629520094
1660221933.0729194,59.299956452678515,18.730896678597674,32.09813267689522
1660221933.1740737,59.299956603270346,18.73089870120623,32.09335570509578
1660221933.277169,59.29995719397745,18.73090585692239,32.09526024972727
1660221933.3719947,59.299957671815484,18.730911941944782,32.10000158319803
1660221933.47432,59.29995775428778,18.730913915365136,32.100278190401205
1660221933.574096,59.299957816791185,18.730915374909614,32.10001166506469
1660221933.6767678,59.29995809230401,18.730919791110296,32.103215028888634
1660221933.7731903,59.29995820730509,18.730922184776205,32.104810294309424
1660221933.8744528,59.29995824217947,18.730923495872048,32.10576554711637
1660221933.9732616,59.29995822311581,18.730923897415323,32.10539937592329
1660221934.0716038,59.299958187275394,18.7309248139062,32.1021080522737
1660221934.1772907,59.29995809806194,18.73092479764739,32.10195316431072
1660221934.2738621,59.29995808644454,18.730925659276636,32.098807319851225
1660221934.3741076,59.29995808132019,18.73092656709457,32.09420846491711
1660221934.4795008,59.29995800507138,18.730926266345705,32.09022191101413
1660221934.573654,59.299957879045415,18.730925084747014,32.08866693798912
1660221934.6730034,59.299957664068636,18.73092194286221,32.091655576917695
1660221934.773123,59.29995763475871,18.730919804420864,32.09855319878141
1660221934.8731036,59.29995771116183,18.730920381342685,32.09924573242447
1660221934.97591,59.29995775071488,18.73092171921121,32.09543203152495
1660221935.073787,59.299957775857635,18.730922620390402,32.09358510280775
1660221935.1756232,59.29995763777865,18.73092168021367,32.09441625086175
1660221935.2756636,59.29995732100882,18.730919175744134,32.09865662224724
1660221935.3738809,59.29995718339888,18.730918665260106,32.10280524907751
1660221935.4728265,59.29995718437829,18.730919308718057,32.105549289993085
1660221935.5772862,59.29995720232276,18.730919951970918,32.10643096018712
1660221935.6736417,59.29995684723314,18.730918150420848,32.110324627335835
1660221935.7749457,59.29995655576581,18.73091668518748,32.114547535815746
1660221935.8751273,59.29995658279686,18.730917445293926,32.11501050776236
1660221935.9752755,59.299956706540314,18.73091889692273,32.11362865710054
1660221936.0791056,59.299956947661954,18.73092161738566,32.11007883551799
1660221936.1769288,59.29995707683645,18.730923639954426,32.10881996110646
1660221936.2757833,59.29995706565663,18.73092415648489,32.10974169434743
1660221936.3761137,59.29995655274033,18.73092182982623,32.10711947639755
1660221936.4742608,59.299955934930814,18.730918377200396,32.102347578734594
1660221936.5738285,59.299955500759246,18.730916292752113,32.097040218306496
1660221936.673719,59.29995553967326,18.730916979193466,32.09572780238885
1660221936.7725341,59.299955652160335,18.730918156435337,32.094230038598496
1660221936.872954,59.29995575132595,18.730919098789855,32.09180802994919
1660221936.9743183,59.29995585354364,18.73091954926872,32.09075607387843
1660221937.0733876,59.29995595760332,18.730919013287235,32.08866560816684
1660221937.172806,59.29995598160014,18.730918709406524,32.087898594282116
1660221937.2725837,59.29995595033244,18.730919817862514,32.084705262569166
1660221937.3724334,59.29995588486712,18.730920461675964,32.081916948760465
1660221937.4715083,59.299955756119616,18.730920532296636,32.0790103082264
1660221937.5735533,59.29995571815873,18.73092079768105,32.07658300300848
1660221937.672202,59.299956018644274,18.730922905206853,32.078308473800526
1660221937.772179,59.29995669976599,18.730927678389776,32.083602799205565
1660221937.8722508,59.29995711807222,18.730930758389263,32.08625434295998
1660221937.9734085,59.29995724303908,18.730931715335146,32.08707703479811
1660221938.074841,59.29995728970569,18.730932332360567,32.086771942219
1660221938.1734452,59.299957229635964,18.730932221840703,32.08771993202572
1660221938.2733157,59.299957410010094,18.730933548655003,32.08697417421174
1660221938.3735657,59.29995787695929,18.730935336211587,32.08326046214339
1660221938.47476,59.29995826506839,18.730936234304863,32.08039321451639
1660221938.573143,59.29995874906764,18.730936353088964,32.075646615644686
1660221938.67336,59.299959063235704,18.730936024093012,32.07118648016218
1660221938.7721794,59.29995926601603,18.730936291305284,32.06840515408211
1660221938.872751,59.29995937323741,18.73093708170643,32.06760344202323
1660221938.97293,59.299959514196395,18.730938278456392,32.06630493247448
1660221939.0730727,59.29995963136418,18.730939806291985,32.06710062965479
1660221939.1740267,59.299959793582126,18.73094116750599,32.06779984300668
1660221939.272398,59.29996003925126,18.73094280659882,32.069325148467726
1660221939.3739796,59.299960384124226,18.73094393749875,32.07324634809925
1660221939.4730058,59.299960800141,18.730944990296848,32.0777723922475
1660221939.5727966,59.29996088613073,18.730945790492342,32.079788174733494
1660221939.6726763,59.29996074973038,18.730946403119106,32.07947436254011
1660221939.7736106,59.299960783038145,18.730947211421153,32.079236355307124
1660221939.8723733,59.299961407146874,18.730946366570834,32.08484953649113
1660221939.9735181,59.29996175843848,18.73094487449714,32.089199016290166
1660221940.0803187,59.299961937867586,18.730944684651377,32.090789753753434
1660221940.1732073,59.29996219194255,18.73094589868799,32.0912900226885
1660221940.2742593,59.29996241381831,18.730946872009895,32.091098723183904
1660221940.373587,59.29996272487004,18.73094874743697,32.09014006846
1660221940.473023,59.299963103852676,18.73095090387369,32.08966740135774
1660221940.5728242,59.299963136561296,18.73095052935537,32.09035814642053
1660221940.6726542,59.29996342282436,18.73095166221958,32.09171561875574
1660221940.7743366,59.29996390288329,18.73095410268013,32.09219741306374
1660221940.8725817,59.2999645804241,18.730956952310976,32.089291036680756
1660221940.9734502,59.29996508542975,18.73095822501341,32.08660724184616
1660221941.073027,59.299965547299635,18.730959444499945,32.08379580447043
1660221941.1743736,59.29996516564949,18.730960327893627,32.08557890424396
1660221941.2756734,59.29996424042251,18.730960314421168,32.09223854872387
1660221941.3753746,59.29996373049698,18.730960564517545,32.09777977755634
1660221941.4749527,59.29996377015654,18.730961427406783,32.1030446845294
1660221941.5740602,59.2999641070768,18.730961172045568,32.103327451491054
1660221941.6776934,59.29996434370193,18.730961119265658,32.10373080548943
1660221941.7725034,59.29996453887415,18.73096212022665,32.10596065295072
1660221941.8744128,59.299964738573394,18.730962596450468,32.10587299217776
1660221941.9745684,59.29996479089204,18.730963395443723,32.107788967716395
1660221942.0791364,59.29996456639162,18.7309630877387,32.11292266418426
1660221942.1792107,59.29996432940344,18.730961560821584,32.11655797671215
1660221942.2725103,59.29996440785687,18.730961752316716,32.11780902062399
1660221942.3730483,59.29996453453145,18.730962010366397,32.120473416246874
1660221942.4741442,59.299964682100764,18.730962591724847,32.12447179987213
1660221942.5747018,59.299964829026024,18.730963441386166,32.1253872731778
1660221942.673265,59.29996499637214,18.730963987012387,32.12621065028025
1660221942.7731867,59.299964686707106,18.730961383471936,32.12871391967517
1660221942.8739238,59.29996350892061,18.730955020418378,32.13573477993409
1660221942.9736357,59.299961604811486,18.73094594669692,32.14808936643016
1660221943.072746,59.29996137461123,18.73094471357024,32.153169374707325
1660221943.1736894,59.299962212422265,18.730947518463836,32.15383535518752
1660221943.2732403,59.29996417144094,18.73095289715991,32.14979377551413
1660221943.375421,59.29996566715851,18.730955548654947,32.144788197551264
1660221943.473037,59.29996619187016,18.730955854487547,32.142687341963864
1660221943.5741618,59.29996663225984,18.730955756352273,32.140266147813755
1660221943.672914,59.29996692596555,18.73095563853576,32.1384452222437
1660221943.7731092,59.29996718507834,18.730955747928988,32.13627181453963
1660221943.8734262,59.29996755003065,18.730955692860448,32.133071395196474
1660221943.9733102,59.299967779781234,18.730955361860424,32.130242752364516
1660221944.0727704,59.29996804834905,18.73095489848015,32.127636644080575
1660221944.1730552,59.299968032394,18.730953746969135,32.12403336591234
1660221944.2730815,59.299968288118485,18.73095424396888,32.12311500576523
1660221944.373735,59.29996824445986,18.730953068881377,32.12271340398718
1660221944.472549,59.299967921101775,18.730951344790697,32.124059458826295
1660221944.5729356,59.299967725624356,18.73095018478898,32.12887784219843
1660221944.6729321,59.299967191476384,18.730948088044897,32.13314142724767
1660221944.7730367,59.29996636678787,18.730945279005255,32.13576452677466
1660221944.873793,59.29996541207278,18.73094224599174,32.138286634060165
1660221944.975435,59.299963273132136,18.73093618574478,32.13211197301697
1660221945.074832,59.299962799538925,18.73093482738659,32.132045427874985
1660221945.1781073,59.29996284932804,18.73093487156848,32.13349817804295
1660221945.2730634,59.299962973548155,18.73093505581801,32.13582521588701
1660221945.3725119,59.29996303375661,18.730935282439646,32.13491300959677
1660221945.473859,59.29996315378462,18.73093575204757,32.13292367380478
1660221945.57274,59.299963380655306,18.730936615427026,32.12959601203532
1660221945.6732914,59.29996333907164,18.730936371276925,32.129269920773005
1660221945.7729352,59.29996289137471,18.730934836222787,32.131416307636144
1660221945.8776784,59.29996181348332,18.730931531410874,32.13707000277351
1660221945.973743,59.29996110333141,18.730929452435817,32.14098746266776
1660221946.073427,59.29996060256637,18.73092795669072,32.14495797089084
1660221946.1725562,59.299960943804685,18.730928770931428,32.143998929743304
1660221946.273507,59.29996088511462,18.73092853706885,32.14582097778636
1660221946.3749447,59.2999606588707,18.730927931977817,32.14888849312203
1660221946.477076,59.299960460678356,18.730927454094626,32.152069710784815
1660221946.5729387,59.29996048498694,18.73092745955978,32.15348877889966
1660221946.6731617,59.29996086303482,18.730927735532077,32.148629799787216
1660221946.7737203,59.29996096840955,18.7309273945757,32.14540261720136
1660221946.873589,59.29996092520333,18.730926769687926,32.14255006504759
1660221946.9725769,59.29996096204347,18.730926607554125,32.14116161608779
1660221947.0731452,59.299960906624264,18.730925964521816,32.13824134912464
1660221947.1729667,59.299960828420765,18.730925198683735,32.135161642196685
1660221947.2722242,59.29996083470504,18.73092487735323,32.13370405730381
1660221947.3736362,59.29996101917514,18.730925331391973,32.13538026895234
1660221947.471884,59.29996112268076,18.730925425416217,32.13635316144564
1660221947.5747192,59.299961131728324,18.73092550663557,32.13296076031304
1660221947.672875,59.299961004113726,18.730925518067465,32.12617167191554
1660221947.7731142,59.299960869175315,18.730925360785477,32.121434602963234
1660221947.8728218,59.2999609522392,18.73092548447039,32.11973494275763
1660221947.974707,59.29996127278873,18.73092599358381,32.12055616716552
1660221948.073961,59.29996160048645,18.73092638633625,32.121483593694016
1660221948.1734548,59.29996192385124,18.73092652467733,32.123829926093215
1660221948.273752,59.29996231017081,18.730926807341007,32.12740925129892
1660221948.3734264,59.29996241946367,18.730926942643237,32.126530812494714
1660221948.473273,59.299962462092715,18.730926963580487,32.12396720604091
1660221948.573636,59.29996260813796,18.730927286018982,32.12482378608561
1660221948.6726623,59.29996277274477,18.730927707552155,32.125865645651196
1660221948.7728598,59.29996263886104,18.730927387913425,32.13008186246199
1660221948.8722026,59.299962253432916,18.73092628353129,32.13425593185537
1660221948.9793665,59.29996221236708,18.73092606641137,32.13536880601223
1660221949.077015,59.29996221366048,18.730925896141798,32.13699954609293
1660221949.1812513,59.299962489092266,18.73092650976514,32.13679640163486
1660221949.2729754,59.29996273661153,18.73092706360785,32.13618477998647
1660221949.3750613,59.299963003934366,18.730927746082898,32.13411446188266
1660221949.4724224,59.2999631744766,18.730928255804997,32.132932819144735
1660221949.5734005,59.29996324605082,18.730928222181205,32.13457793072457
1660221949.6760907,59.2999634006877,18.730928036455225,32.13808851971683
1660221949.7736962,59.29996345637175,18.730928304006397,32.13919011182709
1660221949.8720548,59.29996349996968,18.730928603585653,32.14018143162612
1660221949.971876,59.299963523845484,18.730929042676394,32.14092575401689
1660221950.0756314,59.29996346071454,18.73093003767042,32.13981308287362
1660221950.1776543,59.299963448175696,18.73093085350547,32.1390438202798
1660221950.2736914,59.29996345168125,18.730931694139485,32.13805411321072
1660221950.3725584,59.299963541135,18.730931261695787,32.1400432260879
1660221950.4744785,59.29996361448232,18.73093112318361,32.14157117627781
1660221950.5737488,59.29996343997612,18.73093245338248,32.13768837631235
1660221950.6724184,59.299963073552725,18.730932906399403,32.132646900888204
1660221950.7720308,59.29996279880802,18.73093251743876,32.12960189774306
1660221950.8754704,59.29996239025181,18.73093129122458,32.12498360936749
1660221950.9742696,59.29996215803435,18.73093026945321,32.12152350408652
1660221951.0743814,59.29996218154124,18.730930504057255,32.119836734905064
1660221951.1736069,59.2999625669689,18.73093360334974,32.12200613633
1660221951.2753608,59.299963047908435,18.730939151476036,32.12919336042517
1660221951.3736203,59.29996316328553,18.73094232957851,32.13442514085
1660221951.4727275,59.29996312791623,18.730943592338917,32.13698514537308
